entry_date,entry_price,trigger_price,days_to_liquidation,max_drawdown_after_entry_pct,min_price_after_entry,min_price_date
2021-07-20,220.17,176.136,339,23.75,167.87,2022-11-21
2021-07-21,218.43,174.744,338,23.15,167.87,2022-11-21
2021-07-22,216.42,173.136,337,22.43,167.87,2022-11-21
2021-07-23,214.46,171.568,336,21.72,167.87,2022-11-21
2021-07-26,219.21,175.368,335,23.42,167.87,2022-11-21
2021-07-27,214.93,171.944,334,21.9,167.87,2022-11-21
2021-07-28,215.66,172.528,333,22.16,167.87,2022-11-21
2021-07-29,225.78,180.624,324,21.34,177.59,2022-11-09
2021-07-30,229.07,183.256,323,22.47,177.59,2022-11-09
2021-08-02,236.56,189.248,322,24.93,177.59,2022-11-09
2021-08-03,236.58,189.264,321,24.93,177.59,2022-11-09
2021-08-04,236.97,189.576,320,25.06,177.59,2022-11-09
2021-08-05,238.21,190.568,319,25.45,177.59,2022-11-09
2021-08-06,233.03,186.424,318,23.79,177.59,2022-11-09
2021-08-09,237.92,190.336,317,25.36,177.59,2022-11-09
2021-08-10,236.66,189.328,316,24.96,177.59,2022-11-09
2021-08-11,235.94,188.752,315,24.73,177.59,2022-11-09
2021-08-12,240.75,192.6,313,20.54,191.3,2022-11-08
2021-08-13,239.06,191.248,313,25.71,177.59,2022-11-09
2021-08-16,228.72,182.976,312,22.35,177.59,2022-11-09
2021-08-17,221.9,177.52,319,24.35,167.87,2022-11-21
2021-08-18,229.66,183.728,310,22.67,177.59,2022-11-09
2021-08-19,224.49,179.592,309,20.89,177.59,2022-11-09
2021-08-20,226.75,181.4,308,21.68,177.59,2022-11-09
2021-08-23,235.43,188.344,307,24.57,177.59,2022-11-09
2021-08-24,236.16,188.928,306,24.8,177.59,2022-11-09
2021-08-25,237.07,189.656,305,25.09,177.59,2022-11-09
2021-08-26,233.72,186.976,304,24.02,177.59,2022-11-09
2021-08-27,237.31,189.848,303,25.17,177.59,2022-11-09
2021-08-30,243.64,194.912,301,21.48,191.3,2022-11-08
2021-08-31,245.24,196.192,300,21.99,191.3,2022-11-08
2021-09-01,244.7,195.76,299,21.82,191.3,2022-11-08
2021-09-02,244.13,195.304,298,21.64,191.3,2022-11-08
2021-09-03,244.52,195.616,297,21.77,191.3,2022-11-08
2021-09-07,250.97,200.776,295,21.47,197.08,2022-11-07
2021-09-08,251.29,201.032,294,21.57,197.08,2022-11-07
2021-09-09,251.62,201.296,293,21.68,197.08,2022-11-07
2021-09-10,245.42,196.336,293,22.05,191.3,2022-11-08
2021-09-13,247.67,198.136,291,20.43,197.08,2022-11-07
2021-09-14,248.16,198.528,290,20.58,197.08,2022-11-07
2021-09-15,251.94,201.552,289,21.78,197.08,2022-11-07
2021-09-16,252.33,201.864,288,21.9,197.08,2022-11-07
2021-09-17,253.16,202.528,287,22.15,197.08,2022-11-07
2021-09-20,243.39,194.712,287,21.4,191.3,2022-11-08
2021-09-21,246.46,197.168,285,20.04,197.08,2022-11-07
2021-09-22,250.65,200.52,284,21.37,197.08,2022-11-07
2021-09-23,251.21,200.968,283,21.55,197.08,2022-11-07
2021-09-24,258.13,206.504,266,20.59,204.99,2022-10-14
2021-09-27,263.79,211.032,166,20.62,209.39,2022-05-24
2021-09-28,259.19,207.352,264,20.91,204.99,2022-10-14
2021-09-29,260.44,208.352,263,21.29,204.99,2022-10-14
2021-09-30,258.49,206.792,262,20.7,204.99,2022-10-14
2021-10-01,258.41,206.728,261,20.67,204.99,2022-10-14
2021-10-04,260.51,208.408,260,21.31,204.99,2022-10-14
2021-10-05,260.2,208.16,259,21.22,204.99,2022-10-14
2021-10-06,260.92,208.736,258,21.44,204.99,2022-10-14
2021-10-07,264.54,211.632,158,20.85,209.39,2022-05-24
2021-10-08,261.83,209.464,157,20.03,209.39,2022-05-24
2021-10-11,263.98,211.184,156,20.68,209.39,2022-05-24
2021-10-12,268.57,214.856,155,22.04,209.39,2022-05-24
2021-10-13,270.36,216.288,154,22.55,209.39,2022-05-24
2021-10-14,272.77,218.216,153,23.24,209.39,2022-05-24
2021-10-15,281.01,224.808,150,21.25,221.3,2022-05-20
2021-10-18,290.04,232.032,149,23.7,221.3,2022-05-20
2021-10-19,288.09,230.472,148,23.18,221.3,2022-05-20
2021-10-20,288.6,230.88,147,23.32,221.3,2022-05-20
2021-10-21,298.0,238.4,144,20.6,236.6,2022-05-18
2021-10-22,303.23,242.584,141,20.37,241.46,2022-05-16
2021-10-25,341.62,273.296,83,25.45,254.68,2022-02-23
2021-10-26,339.48,271.584,82,24.98,254.68,2022-02-23
2021-10-27,345.95,276.76,63,20.11,276.37,2022-01-27
2021-10-28,359.01,287.208,62,23.02,276.37,2022-01-27
2021-10-29,371.33,297.064,61,25.57,276.37,2022-01-27
2021-11-01,402.86,322.288,29,20.04,322.14,2021-12-13
2021-11-02,390.67,312.536,31,20.91,308.97,2021-12-16
2021-11-03,404.62,323.696,27,20.38,322.14,2021-12-13
2021-11-04,409.97,327.976,26,21.42,322.14,2021-12-13
2021-11-05,407.36,325.888,25,20.92,322.14,2021-12-13
2021-11-08,387.65,310.12,27,20.3,308.97,2021-12-16
2021-11-09,341.17,272.936,72,25.35,254.68,2022-02-23
2021-11-10,355.98,284.784,53,22.36,276.37,2022-01-27
2021-11-11,354.5,283.6,52,22.04,276.37,2022-01-27
2021-11-12,344.47,275.576,68,20.5,273.84,2022-02-22
2021-11-15,337.8,270.24,68,24.61,254.68,2022-02-23
2021-11-16,351.58,281.264,49,21.39,276.37,2022-01-27
2021-11-17,363.0,290.4,48,23.87,276.37,2022-01-27
2021-11-18,365.46,292.368,47,24.38,276.37,2022-01-27
2021-11-19,379.02,303.216,20,20.85,299.98,2021-12-20
2021-11-22,385.62,308.496,19,22.21,299.98,2021-12-20
2021-11-23,369.68,295.744,44,25.24,276.37,2022-01-27
2021-11-24,372.0,297.6,43,25.71,276.37,2022-01-27
2021-11-26,360.64,288.512,42,23.37,276.37,2022-01-27
2021-11-29,379.0,303.2,15,20.85,299.98,2021-12-20
2021-11-30,381.59,305.272,14,21.39,299.98,2021-12-20
2021-12-01,365.0,292.0,39,24.28,276.37,2022-01-27
2021-12-02,361.53,289.224,38,23.56,276.37,2022-01-27
2021-12-03,338.32,270.656,55,24.72,254.68,2022-02-23
2021-12-06,336.34,269.072,54,24.28,254.68,2022-02-23
2021-12-07,350.58,280.464,35,21.17,276.37,2022-01-27
2021-12-08,356.32,285.056,34,22.44,276.37,2022-01-27
2021-12-09,334.6,267.68,51,23.89,254.68,2022-02-23
2021-12-10,339.01,271.208,50,24.88,254.68,2022-02-23
2021-12-13,322.14,257.712,49,20.94,254.68,2022-02-23
2021-12-14,319.5,255.6,48,20.29,254.68,2022-02-23
2021-12-15,325.33,260.264,47,21.72,254.68,2022-02-23
2021-12-16,308.97,247.176,100,20.81,244.67,2022-05-11
2021-12-17,310.86,248.688,99,21.29,244.67,2022-05-11
2021-12-20,299.98,239.984,103,21.13,236.6,2022-05-18
2021-12-21,312.84,250.272,97,21.79,244.67,2022-05-11
2021-12-22,336.29,269.032,42,24.27,254.68,2022-02-23
2021-12-23,355.67,284.536,23,22.3,276.37,2022-01-27
2021-12-27,364.65,291.72,22,24.21,276.37,2022-01-27
2021-12-28,362.82,290.256,21,23.83,276.37,2022-01-27
2021-12-29,362.06,289.648,20,23.67,276.37,2022-01-27
2021-12-30,356.78,285.424,19,22.54,276.37,2022-01-27
2021-12-31,352.26,281.808,18,21.54,276.37,2022-01-27
2022-01-03,399.93,319.944,13,21.33,314.63,2022-01-21
2022-01-04,383.2,306.56,14,20.11,306.13,2022-01-25
2022-01-05,362.71,290.168,15,23.8,276.37,2022-01-27
2022-01-06,354.9,283.92,14,22.13,276.37,2022-01-27
2022-01-07,342.32,273.856,30,20.0,273.84,2022-02-22
2022-01-10,352.71,282.168,12,21.64,276.37,2022-01-27
2022-01-11,354.8,283.84,11,22.11,276.37,2022-01-27
2022-01-12,368.74,294.992,10,25.05,276.37,2022-01-27
2022-01-13,343.85,275.08,26,20.36,273.84,2022-02-22
2022-01-14,349.87,279.896,8,21.01,276.37,2022-01-27
2022-01-18,343.5,274.8,24,20.28,273.84,2022-02-22
2022-01-19,331.88,265.504,24,23.26,254.68,2022-02-23
2022-01-20,332.09,265.672,23,23.31,254.68,2022-02-23
2022-01-21,314.63,251.704,76,22.24,244.67,2022-05-11
2022-01-24,310.0,248.0,75,21.07,244.67,2022-05-11
2022-01-25,306.13,244.904,74,20.08,244.67,2022-05-11
2022-01-26,312.47,249.976,73,21.7,244.67,2022-05-11
2022-01-27,276.37,221.096,81,24.24,209.39,2022-05-24
2022-01-28,282.12,225.696,78,21.56,221.3,2022-05-20
2022-01-31,312.24,249.792,70,21.64,244.67,2022-05-11
2022-02-01,310.42,248.336,69,21.18,244.67,2022-05-11
2022-02-02,301.89,241.512,71,20.02,241.46,2022-05-16
2022-02-03,297.05,237.64,72,20.35,236.6,2022-05-18
2022-02-04,307.77,246.216,66,20.5,244.67,2022-05-11
2022-02-07,302.45,241.96,68,20.17,241.46,2022-05-16
2022-02-08,307.33,245.864,64,20.39,244.67,2022-05-11
2022-02-09,310.67,248.536,63,21.24,244.67,2022-05-11
2022-02-10,301.52,241.216,67,21.53,236.6,2022-05-18
2022-02-11,286.67,229.336,68,22.8,221.3,2022-05-20
2022-02-14,291.92,233.536,67,24.19,221.3,2022-05-20
2022-02-15,307.48,245.984,59,20.43,244.67,2022-05-11
2022-02-16,307.8,246.24,58,20.51,244.67,2022-05-11
2022-02-17,292.12,233.696,64,24.24,221.3,2022-05-20
2022-02-18,285.66,228.528,63,22.53,221.3,2022-05-20
2022-02-22,273.84,219.072,64,23.54,209.39,2022-05-24
2022-02-23,254.68,203.744,178,22.62,197.08,2022-11-07
2022-02-24,266.92,213.536,62,21.55,209.39,2022-05-24
2022-02-25,269.96,215.968,61,22.44,209.39,2022-05-24
2022-02-28,290.14,232.112,58,23.73,221.3,2022-05-20
2022-03-01,288.12,230.496,57,23.19,221.3,2022-05-20
2022-03-02,293.3,234.64,56,24.55,221.3,2022-05-20
2022-03-03,279.76,223.808,55,20.9,221.3,2022-05-20
2022-03-04,279.43,223.544,54,20.8,221.3,2022-05-20
2022-03-07,268.19,214.552,55,21.92,209.39,2022-05-24
2022-03-08,274.8,219.84,54,23.8,209.39,2022-05-24
2022-03-09,286.32,229.056,51,22.71,221.3,2022-05-20
2022-03-10,279.43,223.544,50,20.8,221.3,2022-05-20
2022-03-11,265.12,212.096,51,21.02,209.39,2022-05-24
2022-03-14,255.46,204.368,165,22.85,197.08,2022-11-07
2022-03-15,267.3,213.84,49,21.66,209.39,2022-05-24
2022-03-16,280.08,224.064,46,20.99,221.3,2022-05-20
2022-03-17,290.53,232.424,45,23.83,221.3,2022-05-20
2022-03-18,301.8,241.44,42,21.6,236.6,2022-05-18
2022-03-21,307.05,245.64,36,20.32,244.67,2022-05-11
2022-03-22,331.33,265.064,33,20.81,262.37,2022-05-09
2022-03-23,333.04,266.432,32,21.22,262.37,2022-05-09
2022-03-24,337.97,270.376,31,22.37,262.37,2022-05-09
2022-03-25,336.88,269.504,30,22.12,262.37,2022-05-09
2022-03-28,363.95,291.16,23,20.25,290.25,2022-04-29
2022-03-29,366.52,293.216,19,20.29,292.14,2022-04-26
2022-03-30,364.66,291.728,21,20.41,290.25,2022-04-29
2022-03-31,359.2,287.36,26,26.96,262.37,2022-05-09
2022-04-01,361.53,289.224,24,20.19,288.55,2022-05-06
2022-04-04,381.82,305.456,15,23.49,292.14,2022-04-26
2022-04-05,363.75,291.0,17,20.21,290.25,2022-04-29
2022-04-06,348.59,278.872,22,24.73,262.37,2022-05-09
2022-04-07,352.42,281.936,21,25.55,262.37,2022-05-09
2022-04-08,341.83,273.464,20,23.25,262.37,2022-05-09
2022-04-11,325.31,260.248,21,24.79,244.67,2022-05-11
2022-04-12,328.98,263.184,18,20.25,262.37,2022-05-09
2022-04-13,340.79,272.632,17,23.01,262.37,2022-05-09
2022-04-14,328.33,262.664,16,20.09,262.37,2022-05-09
2022-04-18,334.76,267.808,15,21.62,262.37,2022-05-09
2022-04-19,342.72,274.176,14,23.44,262.37,2022-05-09
2022-04-20,325.73,260.584,15,24.89,244.67,2022-05-11
2022-04-21,336.26,269.008,12,21.97,262.37,2022-05-09
2022-04-22,335.02,268.016,11,21.69,262.37,2022-05-09
2022-04-25,332.67,266.136,10,21.13,262.37,2022-05-09
2022-04-26,292.14,233.712,18,24.25,221.3,2022-05-20
2022-04-27,293.84,235.072,17,24.69,221.3,2022-05-20
2022-04-28,292.5,234.0,16,24.34,221.3,2022-05-20
2022-04-29,290.25,232.2,15,23.76,221.3,2022-05-20
2022-05-02,300.98,240.784,12,21.39,236.6,2022-05-18
2022-05-03,303.08,242.464,9,20.33,241.46,2022-05-16
2022-05-04,317.54,254.032,5,22.95,244.67,2022-05-11
2022-05-05,291.09,232.872,11,23.98,221.3,2022-05-20
2022-05-06,288.55,230.84,10,23.31,221.3,2022-05-20
2022-05-09,262.37,209.896,11,20.19,209.39,2022-05-24
2022-05-10,266.68,213.344,10,21.48,209.39,2022-05-24
2022-05-11,244.67,195.736,125,21.81,191.3,2022-11-08
2022-05-12,242.67,194.136,124,21.17,191.3,2022-11-08
2022-05-13,256.53,205.224,106,20.09,204.99,2022-10-14
2022-05-16,241.46,193.168,122,20.77,191.3,2022-11-08
2022-05-17,253.87,203.096,120,22.37,197.08,2022-11-07
2022-05-18,236.6,189.28,121,24.94,177.59,2022-11-09
2022-05-19,236.47,189.176,120,24.9,177.59,2022-11-09
2022-05-20,221.3,177.04,127,24.14,167.87,2022-11-21
2022-05-23,224.97,179.976,118,21.06,177.59,2022-11-09
2022-05-24,209.39,167.512,140,23.13,160.95,2022-12-13
2022-05-25,219.6,175.68,124,23.56,167.87,2022-11-21
2022-05-26,235.91,188.728,115,24.72,177.59,2022-11-09
2022-05-27,253.21,202.568,112,22.17,197.08,2022-11-07
2022-05-31,252.75,202.2,111,22.03,197.08,2022-11-07
2022-06-01,246.79,197.432,110,20.14,197.08,2022-11-07
2022-06-02,258.33,206.664,93,20.65,204.99,2022-10-14
2022-06-03,234.52,187.616,110,24.28,177.59,2022-11-09
2022-06-06,238.28,190.624,109,25.47,177.59,2022-11-09
2022-06-07,238.89,191.112,108,25.66,177.59,2022-11-09
2022-06-08,241.87,193.496,106,20.91,191.3,2022-11-08
2022-06-09,239.71,191.768,105,20.2,191.3,2022-11-08
2022-06-10,232.23,185.784,105,23.53,177.59,2022-11-09
2022-06-13,215.74,172.592,112,22.19,167.87,2022-11-21
2022-06-14,220.89,176.712,111,24.0,167.87,2022-11-21
2022-06-15,233.0,186.4,102,23.78,177.59,2022-11-09
2022-06-16,213.1,170.48,109,21.22,167.87,2022-11-21
2022-06-17,216.76,173.408,108,22.55,167.87,2022-11-21
2022-06-21,237.04,189.632,99,25.08,177.59,2022-11-09
2022-06-22,236.09,188.872,98,24.78,177.59,2022-11-09
2022-06-23,235.07,188.056,97,24.45,177.59,2022-11-09
2022-06-24,245.71,196.568,95,22.14,191.3,2022-11-08
2022-06-27,244.92,195.936,94,21.89,191.3,2022-11-08
2022-06-28,232.66,186.128,94,23.67,177.59,2022-11-09
2022-06-29,228.49,182.792,93,22.28,177.59,2022-11-09
2022-06-30,224.47,179.576,92,20.88,177.59,2022-11-09
2022-07-01,227.26,181.808,91,21.86,177.59,2022-11-09
2022-07-05,233.07,186.456,90,23.8,177.59,2022-11-09
2022-07-06,231.73,185.384,89,23.36,177.59,2022-11-09
2022-07-07,244.54,195.632,87,21.77,191.3,2022-11-08
2022-07-08,250.76,200.608,85,21.41,197.08,2022-11-07
2022-07-11,234.34,187.472,86,24.22,177.59,2022-11-09
2022-07-12,233.07,186.456,85,23.8,177.59,2022-11-09
2022-07-13,237.04,189.632,84,25.08,177.59,2022-11-09
2022-07-14,238.31,190.648,83,25.48,177.59,2022-11-09
2022-07-15,240.07,192.056,81,20.31,191.3,2022-11-08
2022-07-18,240.55,192.44,80,20.47,191.3,2022-11-08
2022-07-19,245.53,196.424,79,22.09,191.3,2022-11-08
2022-07-20,247.5,198.0,77,20.37,197.08,2022-11-07
2022-07-21,271.71,217.368,57,20.32,216.5,2022-10-11
2022-07-22,272.24,217.792,56,20.47,216.5,2022-10-11
2022-07-25,268.43,214.744,58,23.63,204.99,2022-10-14
2022-07-26,258.86,207.088,57,20.81,204.99,2022-10-14
2022-07-27,274.82,219.856,53,21.22,216.5,2022-10-11
2022-07-28,280.9,224.72,50,20.59,223.07,2022-10-07
2022-07-29,297.15,237.72,49,24.93,223.07,2022-10-07
2022-08-01,297.28,237.824,48,24.96,223.07,2022-10-07
2022-08-02,300.59,240.472,46,20.78,238.13,2022-10-06
2022-08-03,307.4,245.92,42,21.15,242.4,2022-10-03
2022-08-04,308.63,246.904,41,21.46,242.4,2022-10-03
2022-08-05,288.17,230.536,44,22.59,223.07,2022-10-07
2022-08-08,290.42,232.336,43,23.19,223.07,2022-10-07
2022-08-09,283.33,226.664,42,21.27,223.07,2022-10-07
2022-08-10,294.36,235.488,41,24.22,223.07,2022-10-07
2022-08-11,286.63,229.304,40,22.17,223.07,2022-10-07
2022-08-12,300.03,240.024,38,20.63,238.13,2022-10-06
2022-08-15,309.32,247.456,34,21.63,242.4,2022-10-03
2022-08-16,306.56,245.248,33,20.93,242.4,2022-10-03
2022-08-17,304.0,243.2,32,20.26,242.4,2022-10-03
2022-08-18,302.87,242.296,33,20.49,240.81,2022-10-05
2022-08-19,296.67,237.336,34,24.81,223.07,2022-10-07
2022-08-22,289.91,231.928,33,23.06,223.07,2022-10-07
2022-08-23,296.45,237.16,32,24.75,223.07,2022-10-07
2022-08-24,297.1,237.68,31,24.92,223.07,2022-10-07
2022-08-25,296.07,236.856,30,24.66,223.07,2022-10-07
2022-08-26,288.09,230.472,29,22.57,223.07,2022-10-07
2022-08-29,284.82,227.856,28,21.68,223.07,2022-10-07
2022-08-30,277.7,222.16,29,22.04,216.5,2022-10-11
2022-08-31,275.61,220.488,28,21.45,216.5,2022-10-11
2022-09-01,277.16,221.728,27,21.89,216.5,2022-10-11
2022-09-02,270.21,216.168,29,24.14,204.99,2022-10-14
2022-09-06,274.42,219.536,25,21.11,216.5,2022-10-11
2022-09-07,283.7,226.96,22,21.37,223.07,2022-10-07
2022-09-08,289.26,231.408,21,22.88,223.07,2022-10-07
2022-09-09,299.68,239.744,19,20.54,238.13,2022-10-06
2022-09-12,304.42,243.536,15,20.37,242.4,2022-10-03
2022-09-13,292.13,233.704,18,23.64,223.07,2022-10-07
2022-09-14,302.61,242.088,15,20.42,240.81,2022-10-05
2022-09-15,303.75,243.0,12,20.2,242.4,2022-10-03
2022-09-16,303.35,242.68,11,20.09,242.4,2022-10-03
2022-09-19,309.07,247.256,10,21.57,242.4,2022-10-03
2022-09-20,308.73,246.984,9,21.48,242.4,2022-10-03
2022-09-21,300.8,240.64,11,20.83,238.13,2022-10-06
2022-09-22,288.59,230.872,11,22.7,223.07,2022-10-07
2022-09-23,275.33,220.264,12,21.37,216.5,2022-10-11
2022-09-26,276.01,220.808,11,21.56,216.5,2022-10-11
2022-09-27,282.94,226.352,8,21.16,223.07,2022-10-07
2022-09-28,287.81,230.248,7,22.49,223.07,2022-10-07
2022-09-29,268.21,214.568,11,23.57,204.99,2022-10-14
2022-09-30,265.25,212.2,10,22.72,204.99,2022-10-14
2022-10-03,242.4,193.92,26,21.08,191.3,2022-11-08
2022-10-04,249.44,199.552,24,20.99,197.08,2022-11-07
2022-10-05,240.81,192.648,24,20.56,191.3,2022-11-08
2022-10-06,238.13,190.504,24,25.42,177.59,2022-11-09
2022-10-07,223.07,178.456,23,20.39,177.59,2022-11-09
2022-10-10,222.96,178.368,22,20.35,177.59,2022-11-09
2022-10-11,216.5,173.2,29,22.46,167.87,2022-11-21
2022-10-12,217.24,173.792,28,22.73,167.87,2022-11-21
2022-10-13,221.72,177.376,27,24.29,167.87,2022-11-21
2022-10-14,204.99,163.992,41,21.48,160.95,2022-12-13
2022-10-17,219.35,175.48,25,23.47,167.87,2022-11-21
2022-10-18,220.19,176.152,24,23.76,167.87,2022-11-21
2022-10-19,222.04,177.632,15,20.02,177.59,2022-11-09
2022-10-20,207.28,165.824,37,22.35,160.95,2022-12-13
2022-10-21,214.44,171.552,21,21.72,167.87,2022-11-21
2022-10-24,211.25,169.0,20,20.53,167.87,2022-11-21
2022-10-25,222.42,177.936,11,20.16,177.59,2022-11-09
2022-10-26,224.64,179.712,10,20.94,177.59,2022-11-09
2022-10-27,225.09,180.072,9,21.1,177.59,2022-11-09
2022-10-28,228.52,182.816,8,22.29,177.59,2022-11-09
2022-10-31,227.54,182.032,7,21.95,177.59,2022-11-09
2022-11-01,227.82,182.256,6,22.05,177.59,2022-11-09
2022-11-02,214.98,171.984,13,21.91,167.87,2022-11-21
2022-11-03,215.31,172.248,12,22.03,167.87,2022-11-21
2022-11-04,207.47,165.976,26,22.42,160.95,2022-12-13
2022-11-07,197.08,157.664,26,20.44,156.8,2022-12-14
2022-11-08,191.3,153.04,27,21.47,150.23,2022-12-16
2022-11-09,177.59,142.072,28,22.41,137.8,2022-12-20
2022-11-10,190.72,152.576,25,21.23,150.23,2022-12-16
2022-11-11,195.97,156.776,24,23.34,150.23,2022-12-16
2022-11-14,190.95,152.76,23,21.32,150.23,2022-12-16
2022-11-15,194.42,155.536,22,22.73,150.23,2022-12-16
2022-11-16,186.92,149.536,23,26.28,137.8,2022-12-20
2022-11-17,183.17,146.536,22,24.77,137.8,2022-12-20
2022-11-18,180.19,144.152,21,23.53,137.8,2022-12-20
2022-11-21,167.87,134.296,22,25.33,125.35,2022-12-22
2022-11-22,169.91,135.928,21,26.23,125.35,2022-12-22
2022-11-23,183.2,146.56,18,24.78,137.8,2022-12-20
2022-11-25,182.86,146.288,17,24.64,137.8,2022-12-20
2022-11-28,182.92,146.336,16,24.67,137.8,2022-12-20
2022-11-29,180.83,144.664,15,23.8,137.8,2022-12-20
2022-11-30,194.7,155.76,12,22.84,150.23,2022-12-16
2022-12-01,194.7,155.76,11,22.84,150.23,2022-12-16
2022-12-02,194.86,155.888,10,22.9,150.23,2022-12-16
2022-12-05,182.45,145.96,11,24.47,137.8,2022-12-20
2022-12-06,179.82,143.856,10,23.37,137.8,2022-12-20
2022-12-07,174.04,139.232,9,20.82,137.8,2022-12-20
2022-12-08,173.44,138.752,8,20.55,137.8,2022-12-20
2022-12-09,179.05,143.24,7,23.04,137.8,2022-12-20
2022-12-12,167.82,134.256,8,25.31,125.35,2022-12-22
2022-12-13,160.95,128.76,7,22.12,125.35,2022-12-22
2022-12-14,156.8,125.44,6,20.06,125.35,2022-12-22
2022-12-15,157.67,126.136,5,20.5,125.35,2022-12-22
2022-12-16,150.23,120.184,6,27.38,109.1,2022-12-27
2022-12-19,149.87,119.896,5,27.2,109.1,2022-12-27
2022-12-20,137.8,110.24,4,20.83,109.1,2022-12-27
2022-12-21,137.57,110.056,3,20.69,109.1,2022-12-27
2022-12-22,125.35,100.28,,13.76,108.1,2023-01-03
2022-12-23,123.15,98.52,,12.22,108.1,2023-01-03
2022-12-27,109.1,87.28,,0.92,108.1,2023-01-03
2022-12-28,112.71,90.168,,4.09,108.1,2023-01-03
2022-12-29,121.82,97.456,,11.26,108.1,2023-01-03
2022-12-30,123.18,98.544,,12.24,108.1,2023-01-03
2023-01-03,108.1,86.48,,0.0,108.1,2023-01-03
2023-01-04,113.64,90.912,,2.9,110.34,2023-01-05
2023-01-05,110.34,88.272,,0.0,110.34,2023-01-05
2023-01-06,113.06,90.448,,0.0,113.06,2023-01-06
2023-01-09,119.77,95.816,,0.77,118.85,2023-01-10
2023-01-10,118.85,95.08,,0.0,118.85,2023-01-10
2023-01-11,123.22,98.576,,0.67,122.4,2023-01-13
2023-01-12,123.56,98.848,,0.94,122.4,2023-01-13
2023-01-13,122.4,97.92,,0.0,122.4,2023-01-13
2023-01-17,131.49,105.192,,3.29,127.17,2023-01-19
2023-01-18,128.78,103.024,,1.25,127.17,2023-01-19
2023-01-19,127.17,101.736,,0.0,127.17,2023-01-19
2023-01-20,133.42,106.736,,0.0,133.42,2023-01-20
2023-01-23,143.75,115.0,,1.18,142.05,2024-04-22
2023-01-24,143.89,115.112,,1.28,142.05,2024-04-22
2023-01-25,144.43,115.544,,1.65,142.05,2024-04-22
2023-01-26,160.27,128.216,,11.37,142.05,2024-04-22
2023-01-27,177.9,142.32,309,20.15,142.05,2024-04-22
2023-01-30,166.66,133.328,,14.77,142.05,2024-04-22
2023-01-31,173.22,138.576,,17.99,142.05,2024-04-22
2023-02-01,181.41,145.128,306,21.7,142.05,2024-04-22
2023-02-02,188.27,150.616,303,20.36,149.93,2024-04-18
2023-02-03,189.98,151.984,302,21.08,149.93,2024-04-18
2023-02-06,194.76,155.808,55,21.06,153.75,2023-04-26
2023-02-07,196.81,157.448,54,21.88,153.75,2023-04-26
2023-02-08,201.29,161.032,52,20.18,160.67,2023-04-25
2023-02-09,207.32,165.856,48,21.38,162.99,2023-04-20
2023-02-10,196.89,157.512,51,21.91,153.75,2023-04-26
2023-02-13,194.64,155.712,50,21.01,153.75,2023-04-26
2023-02-14,209.25,167.4,45,22.11,162.99,2023-04-20
2023-02-15,214.24,171.392,44,23.92,162.99,2023-04-20
2023-02-16,202.04,161.632,46,20.48,160.67,2023-04-25
2023-02-17,208.31,166.648,42,21.76,162.99,2023-04-20
2023-02-21,197.37,157.896,45,22.1,153.75,2023-04-26
2023-02-22,200.86,160.688,43,20.01,160.67,2023-04-25
2023-02-23,202.07,161.656,42,20.49,160.67,2023-04-25
2023-02-24,196.88,157.504,42,21.91,153.75,2023-04-26
2023-02-27,207.63,166.104,37,21.5,162.99,2023-04-20
2023-02-28,205.71,164.568,36,20.77,162.99,2023-04-20
2023-03-01,202.77,162.216,38,20.76,160.67,2023-04-25
2023-03-02,190.9,152.72,284,21.46,149.93,2024-04-18
2023-03-03,197.79,158.232,37,22.27,153.75,2023-04-26
2023-03-06,193.81,155.048,36,20.67,153.75,2023-04-26
2023-03-07,187.71,150.168,281,20.13,149.93,2024-04-18
2023-03-08,182.0,145.6,282,21.95,142.05,2024-04-22
2023-03-09,172.92,138.336,,17.85,142.05,2024-04-22
2023-03-10,173.44,138.752,,18.1,142.05,2024-04-22
2023-03-13,174.48,139.584,,18.59,142.05,2024-04-22
2023-03-14,183.26,146.608,278,22.49,142.05,2024-04-22
2023-03-15,180.45,144.36,277,21.28,142.05,2024-04-22
2023-03-16,184.13,147.304,275,20.14,147.05,2024-04-19
2023-03-17,180.13,144.104,275,21.14,142.05,2024-04-22
2023-03-20,183.25,146.6,274,22.48,142.05,2024-04-22
2023-03-21,197.58,158.064,25,22.18,153.75,2023-04-26
2023-03-22,191.15,152.92,270,21.56,149.93,2024-04-18
2023-03-23,192.22,153.776,23,20.01,153.75,2023-04-26
2023-03-24,190.41,152.328,268,21.26,149.93,2024-04-18
2023-03-27,191.81,153.448,267,21.83,149.93,2024-04-18
2023-03-28,189.19,151.352,266,20.75,149.93,2024-04-18
2023-03-29,193.88,155.104,19,20.7,153.75,2023-04-26
2023-03-30,195.28,156.224,18,21.27,153.75,2023-04-26
2023-03-31,207.46,165.968,13,21.44,162.99,2023-04-20
2023-04-03,194.77,155.816,16,21.06,153.75,2023-04-26
2023-04-04,192.58,154.064,15,20.16,153.75,2023-04-26
2023-04-05,185.52,148.416,261,20.74,147.05,2024-04-19
2023-04-06,185.06,148.048,260,20.54,147.05,2024-04-19
2023-04-10,184.51,147.608,259,20.3,147.05,2024-04-19
2023-04-11,186.79,149.432,258,21.28,147.05,2024-04-19
2023-04-12,180.54,144.432,258,21.32,142.05,2024-04-22
